t_5s,fr_cool,T_in,duty,T_chamber,T_cool,gap,T_out
54774,19.018,284.637,195.637,1071.6198,148.4745,40.5,190.788
54775,19.016,284.692,195.637,1071.6198,148.44775,40.53,190.788
54776,19.016,283.566,195.637,1071.6198,148.399,40.5,190.788
54777,19.014,282.949,195.637,1071.6198,148.4935,40.52,190.812
54778,19.016,282.754,195.637,1071.6198,148.53625,40.56,190.788
54779,19.016,282.776,195.637,1071.6198,148.4625,40.54,190.812
54780,19.016,283.274,195.637,1071.6198,148.551,40.54,190.788
54781,19.018,284.529,195.637,1071.6198,148.50675,40.58,190.788
54782,19.018,284.562,195.637,1071.6198,148.492,40.58,193.278
54783,19.016,284.562,195.637,1071.6198,148.4625,40.61,194.394
54784,19.018,284.464,195.637,1071.6198,148.464,40.65,194.394
54785,19.018,284.443,195.637,1071.6198,148.53775,40.66,194.394
54786,19.016,284.388,195.637,1071.6198,148.44775,40.66,194.394
54787,19.014,284.453,195.637,1071.6198,148.4905,40.66,194.394
54788,19.014,284.681,195.637,1071.6198,148.523,40.68,194.394
54789,19.016,284.378,195.637,1071.6198,148.47875,40.73,194.394
54790,19.014,284.399,195.637,1071.6198,148.5215,40.76,194.394
54791,19.016,284.746,195.637,1071.6198,148.44925,40.81,194.37
54792,19.014,285.038,195.637,1071.6198,148.50825,40.84,195.54
54793,19.014,285.438,195.637,1071.6198,148.4505,40.85,195.798
54794,19.014,284.821,195.637,1071.6198,148.49625,40.89,196.788
54795,19.016,285.038,195.637,1071.6198,148.495,40.89,196.788
54796,19.016,284.811,195.637,1071.6198,148.5525,40.94,196.788
54797,19.016,284.042,195.637,1071.6198,148.421,40.96,196.788
54798,19.018,283.046,195.637,1071.6198,148.50975,41,196.788
54799,19.018,282.148,195.637,1071.6198,148.47875,41.02,196.788
54800,19.018,281.488,195.637,1071.6198,148.4935,41.06,196.788
54801,18.79,280.806,195.637,1071.6198,148.52425,41.12,196.788
54802,18.905,281.087,195.637,1071.6198,148.53475,41.14,195.696
54803,18.903,280.492,195.637,1071.6198,148.39025,41.15,195.594
54804,18.903,279.669,195.637,1071.6198,148.38725,41.18,195.594
54805,18.903,278.998,195.637,1071.6198,148.464,41.2,195.618
54806,18.903,278.208,195.637,1071.6198,148.495,41.24,195.618
54807,18.903,275.859,195.637,1071.6198,148.4345,41.24,195.618
54808,18.903,274.679,195.637,1071.6198,148.51875,41.27,195.618
54809,18.901,275.09,195.637,1071.6198,148.50525,41.27,195.618
54810,18.903,275.08,195.637,1071.6198,148.4935,41.29,195.618
54811,18.901,275.469,195.637,1071.6198,148.50675,41.3,195.618
54812,18.905,274.603,195.637,1071.6198,148.5835,41.32,192.138
54813,18.905,274.192,195.637,1071.6198,148.44625,41.34,192.03
54814,18.901,274.181,195.637,1071.6198,148.47575,41.34,192.03
54815,18.905,274.051,195.637,1071.6198,148.47875,41.34,192.006
54816,18.903,273.878,195.637,1071.6198,148.4935,41.36,192.006
54817,18.905,273.51,195.637,1071.6198,148.50525,41.36,192.03
54818,18.903,274.354,195.637,1071.6198,148.53625,41.36,192.006
54819,18.905,274.495,195.637,1071.6198,148.47725,41.33,192.03
54820,18.903,274.224,195.637,1071.6198,148.4935,41.31,192.03
54821,18.903,274.192,195.637,1071.6198,148.47725,41.27,192.03
54822,18.903,273.597,195.637,1071.6198,148.461,41.22,186.528
54823,18.903,272.947,195.637,1071.6198,148.41675,41.2,185.952
54824,18.907,273.348,195.637,1071.6198,148.48925,41.17,185.952
54825,18.907,272.601,195.637,1071.6198,148.535,41.12,185.952
54826,18.905,271.475,195.637,1071.6198,148.492,41.08,185.952
54827,18.903,271.421,195.637,1071.6198,148.50525,41.03,185.952
54828,18.901,270.75,195.637,1071.6198,148.5305,40.96,185.952
54829,18.903,269.018,195.637,1071.6198,148.45675,40.93,185.928
54830,18.901,268.433,195.637,1071.6198,148.535,40.9,185.952
54831,18.903,268.303,195.637,1071.6198,148.4715,40.84,185.952
54832,18.905,267.914,195.637,1071.6198,148.48925,40.79,182.574
54833,18.903,266.279,195.637,1071.6198,148.54675,40.74,181.2
54834,18.903,265.435,195.637,1071.6198,148.51725,40.7,181.176
54835,18.903,265.446,195.637,1071.6198,148.48775,40.66,181.2
54836,18.903,264.861,195.637,1071.6198,148.5305,40.56,181.176
54837,18.905,264.104,195.637,1071.6198,148.5495,40.52,181.2
54838,18.903,262.783,195.637,1071.6198,148.532,40.43,181.2
54839,18.903,261.246,195.637,1071.6198,148.52775,40.37,181.176
54840,18.905,260.499,195.637,1071.6198,148.4835,40.33,181.2
54841,19.016,260.456,195.637,1071.6198,148.52925,40.25,181.176
54842,19.018,260.099,195.637,1071.6198,148.50525,40.19,178.89
54843,19.014,259.438,195.637,1071.6198,148.54525,40.1,178.782
54844,19.016,258.94,195.637,1071.6198,148.47,39.98,178.782
54845,19.021,258.009,195.637,1071.6198,148.44325,39.86,178.758
54846,19.016,257.208,195.637,1071.6198,148.5025,39.76,178.782
54847,19.021,257.577,195.637,1071.6198,148.51425,39.65,178.782
54848,18.853,256.537,195.637,1071.6198,148.47025,39.55,178.782
54849,18.951,256.278,195.637,1071.6198,148.473,39.46,178.758
54850,18.907,256.992,195.637,1071.6198,148.51725,39.38,178.782
54851,18.901,257.945,195.637,1071.6198,148.48625,39.29,178.758
54852,18.905,258.54,195.637,1071.6198,148.48625,39.17,178.758
54853,18.905,258.161,195.637,1071.6198,148.473,39.05,178.782
54854,18.903,257.328,195.637,1071.6198,148.54675,38.92,178.782
54855,18.903,258.248,195.637,1071.6198,148.501,38.85,178.758
54856,18.903,258.204,195.637,1071.6198,148.48625,38.71,178.758
54857,18.903,258.28,195.637,1071.6198,148.57475,38.59,178.782
54858,18.905,259.2,195.637,1071.6198,148.532,38.46,178.782
54859,18.905,260.25,195.637,1071.6198,148.51875,38.35,178.782
54860,18.905,261.398,195.637,1071.6198,148.5305,38.22,178.758
54861,18.905,262.523,195.637,1071.6198,148.529,38.11,178.782
54862,18.905,263.119,195.637,1071.6198,148.45525,37.96,178.758
54863,18.905,264.006,195.637,1071.6198,148.54525,37.84,179.976
54864,18.905,264.374,195.637,1071.6198,148.591,37.77,179.976
54865,18.905,264.721,195.637,1071.6198,148.54675,37.61,179.976
54866,18.905,265.316,195.637,1071.6198,148.54675,37.49,179.976
54867,18.905,265.933,195.637,1071.6198,148.5425,37.39,179.976
54868,18.903,266.442,195.637,1071.6198,148.5735,37.25,179.976
54869,18.905,267.643,195.637,1071.6198,148.54375,37.14,179.976
54870,18.905,267.892,195.637,1071.6198,148.54525,37.01,179.976
54871,18.905,269.104,195.637,1071.6198,148.5735,36.91,179.976
54872,18.905,269.234,195.637,1071.6198,148.5305,36.78,181.122
54873,18.903,269.678,195.637,1071.6198,148.5895,36.68,181.2
54874,18.903,270.317,195.637,1071.6198,148.513,36.58,181.2
54875,18.901,271.886,195.637,1071.6198,148.4995,36.47,181.176
54876,18.905,272.731,195.637,1071.6198,148.5305,36.38,181.2
54877,18.905,273.218,195.637,1071.6198,148.56,36.27,181.176
54878,18.901,273.618,195.637,1071.6198,148.60425,36.17,181.2
54879,18.901,274.333,195.637,1071.6198,148.48475,36.1,181.2
54880,18.907,275.123,195.637,1071.6198,148.56,36.07,181.176
54881,18.905,276.075,195.637,1071.6198,148.51425,36.01,181.2
54882,18.905,276.4,195.637,1071.6198,148.51575,35.91,181.176
54883,18.903,277.342,195.637,1071.6198,148.55875,35.86,181.2
54884,18.903,277.32,195.637,1071.6198,148.54525,35.8,181.2
54885,18.905,277.158,195.637,1071.6198,148.55875,35.79,181.2
54886,18.905,277.093,195.637,1071.6198,148.52625,35.78,181.2
54887,18.905,278.045,195.637,1071.6198,148.55725,35.76,181.176
54888,18.905,279.214,195.637,1071.6198,148.513,35.74,181.2
54889,18.907,278.468,195.637,1071.6198,148.52925,35.71,181.2
54890,18.905,278.154,195.637,1071.6198,148.5615,35.71,181.2
54891,18.903,278.695,195.637,1071.6198,148.54525,35.7,181.2
54892,18.905,279.572,195.637,1071.6198,148.529,35.7,181.176
54893,18.903,279.106,195.637,1071.6198,148.58825,35.7,179.952
54894,18.903,279.106,195.637,1071.6198,148.5335,35.74,179.976
54895,18.903,278.121,195.637,1071.6198,148.5145,35.75,179.976
54896,18.905,277.569,195.637,1071.6198,148.54675,35.8,179.976
54897,18.905,276.443,195.637,1071.6198,148.56,35.81,179.976
54898,18.905,276.119,195.637,1071.6198,148.5615,35.84,179.976
54899,18.905,276.682,195.637,1071.6198,148.57325,35.88,179.976
54900,18.903,277.385,195.637,1071.6198,148.532,35.93,179.976
54901,18.903,278.035,195.637,1071.6198,148.5305,35.99,179.976
54902,18.903,278.424,195.637,1071.6198,148.5145,36.03,178.782
54903,18.905,277.894,195.637,1071.6198,148.544,36.08,178.758
54904,18.905,277.363,195.637,1071.6198,148.49825,36.14,178.758
54905,18.905,277.028,195.637,1071.6198,148.54375,36.22,178.782
54906,18.907,277.299,195.637,1071.6198,148.54525,36.25,178.782
54907,18.903,277.872,195.637,1071.6198,148.51575,36.3,178.782
54908,18.905,278.392,195.637,1071.6198,148.51575,36.33,178.782
54909,18.907,279.139,195.637,1071.6198,148.5025,36.44,178.758
54910,18.905,279.528,195.637,1071.6198,148.5615,36.48,178.758
54911,18.905,279.214,195.637,1071.6198,148.51725,36.53,178.758
54912,18.905,279.658,195.637,1071.6198,148.57475,36.57,176.76
54913,18.905,279.474,195.637,1071.6198,148.52775,36.65,176.394
54914,18.907,278.63,195.637,1071.6198,148.5305,36.69,176.394
54915,18.907,278.067,195.637,1071.6198,148.54675,36.76,176.394
54916,18.903,278.673,195.637,1071.6198,148.55875,36.84,176.37
54917,18.907,279.269,195.637,1071.6198,148.529,36.88,176.394
54918,18.903,279.225,195.637,1071.6198,148.504,36.95,176.37
54919,18.903,279.961,195.637,1071.6198,148.47,37,176.37
54920,18.905,279.561,195.637,1071.6198,148.532,37.06,176.37
54921,18.907,280.481,195.637,1071.6198,148.52925,37.15,176.394
54922,18.903,281.098,195.637,1071.6198,148.57625,37.21,175.326
54923,18.903,281.368,195.637,1071.6198,148.504,37.26,175.2
54924,18.905,281.401,195.637,1071.6198,148.57625,37.3,175.224
54925,18.901,281.715,195.637,1071.6198,148.50675,37.35,175.2
54926,18.903,281.249,195.637,1071.6198,148.5645,37.39,175.17
54927,18.905,281.52,195.637,1071.6198,148.51875,37.47,175.17
54928,18.903,280.925,195.637,1071.6198,148.535,37.51,175.2
54929,18.905,280.513,195.637,1071.6198,148.54825,37.56,175.2
54930,18.905,280.741,195.637,1071.6198,148.5335,37.63,175.2
54931,18.903,280.806,195.637,1071.6198,148.5895,37.68,175.2
54932,18.903,280.676,195.637,1071.6198,148.4905,37.75,175.17
54933,18.903,280.99,195.637,1071.6198,148.56575,37.81,175.2
54934,18.901,281.953,195.637,1071.6198,148.54375,37.86,175.2
54935,18.903,283.025,195.637,1071.6198,148.60425,37.94,175.2
54936,18.903,283.717,195.637,1071.6198,148.501,38,175.2
54937,18.903,283.858,195.637,1071.6198,148.54975,38.04,175.2
54938,18.903,284.735,195.637,1071.6198,148.591,38.1,175.17
54939,18.903,285.352,195.637,1071.6198,148.4905,38.17,175.2
54940,18.903,284.995,195.637,1071.6198,148.54825,38.21,175.2
54941,18.903,285.438,195.637,1071.6198,148.57625,38.28,175.2
54942,18.905,285.189,195.637,1071.6198,148.4625,38.36,177.408
54943,18.905,284.724,195.637,1071.6198,148.54825,38.43,177.588
54944,18.903,284.464,195.637,1071.6198,148.4905,38.48,177.588
54945,18.903,284.302,195.637,1071.6198,148.53475,38.55,177.588
54946,18.903,283.999,195.637,1071.6198,148.51725,38.61,177.612
54947,18.903,283.642,195.637,1071.6198,148.4905,38.64,177.612
54948,18.901,283.111,195.637,1071.6198,148.54675,38.69,177.612
54949,18.901,282.657,195.637,1071.6198,148.5615,38.76,177.612
54950,18.903,282.299,195.637,1071.6198,148.5025,38.82,177.612
54951,18.903,282.169,195.637,1071.6198,148.57775,38.88,177.612
54952,18.903,281.509,195.637,1071.6198,148.4905,38.92,177.924
54953,18.903,280.297,195.637,1071.6198,148.5305,38.97,179.952
54954,18.901,280.438,195.637,1071.6198,148.54825,39.02,180.552
54955,18.901,280.654,195.637,1071.6198,148.5025,39.06,181.176
54956,18.897,280.199,195.637,1071.6198,148.5925,39.09,181.2
54957,18.903,280.059,195.637,1071.6198,148.563,39.14,181.176
54958,18.901,279.528,195.637,1071.6198,148.51725,39.17,181.2
54959,18.901,279.236,195.637,1071.6198,148.51725,39.19,181.176
54960,18.903,277.894,195.637,1071.6198,148.5615,39.23,181.176
54961,18.901,277.147,195.637,1071.6198,148.529,39.26,181.2
54962,18.899,277.234,195.637,1071.6198,148.60725,39.3,183.408
54963,18.903,277.169,195.637,1071.6198,148.53475,39.32,184.11
54964,18.903,277.125,195.637,1071.6198,148.48775,39.36,184.758
54965,18.903,277.45,195.637,1071.6198,148.5025,39.41,184.782
54966,18.901,277.721,195.637,1071.6198,148.532,39.44,184.758
54967,18.901,277.385,195.637,1071.6198,148.56,39.44,184.812
54968,18.901,276.876,195.637,1071.6198,148.51575,39.47,184.758
54969,18.901,274.874,195.637,1071.6198,148.55875,39.47,184.782
54970,18.901,274.279,195.637,1071.6198,148.52,39.45,184.782
54971,18.903,274.365,195.637,1071.6198,148.5615,39.48,184.782
54972,18.901,273.694,195.637,1071.6198,148.54675,39.48,185.772
54973,18.903,272.85,195.637,1071.6198,148.532,39.49,185.952
54974,18.905,272.092,195.637,1071.6198,148.501,39.5,187.176
54975,18.901,272.33,195.637,1071.6198,148.48625,39.48,187.176
54976,18.903,272.633,195.637,1071.6198,148.54675,39.47,187.176
54977,18.899,272.222,195.637,1071.6198,148.5585,39.48,187.176
54978,18.905,271.291,195.637,1071.6198,148.48475,39.48,187.176
54979,18.903,270.901,195.637,1071.6198,148.53975,39.47,187.176
54980,18.905,270.349,195.637,1071.6198,148.57325,39.45,187.176
54981,18.903,269.819,195.637,1071.6198,148.5425,39.44,186.474
54982,18.903,269.429,195.637,1071.6198,148.572,39.41,186.942
54983,18.903,269.819,195.637,1071.6198,148.529,39.39,187.176
54984,18.903,270.165,195.637,1071.6198,148.51575,39.37,187.176
54985,18.903,269.938,195.637,1071.6198,148.46575,39.39,187.2
54986,18.905,269.527,195.637,1071.6198,148.529,39.36,187.176
54987,18.903,269.05,195.637,1071.6198,148.48475,39.33,187.176
54988,18.901,268.812,195.637,1071.6198,148.5735,39.31,187.176
54989,18.903,269.624,195.637,1071.6198,148.45525,39.28,187.176
54990,18.901,269.721,195.637,1071.6198,148.56,39.25,187.176
54991,18.905,270.111,195.637,1071.6198,148.53975,39.22,187.2
54992,18.905,269.711,195.637,1071.6198,148.60425,39.17,186.03
54993,18.903,270.003,195.637,1071.6198,148.5025,39.1,185.952
54994,18.905,271.313,195.637,1071.6198,148.541,39.05,185.952
54995,18.903,271.248,195.637,1071.6198,148.5115,39.02,185.928
54996,18.903,271.323,195.637,1071.6198,148.54375,38.95,185.928
54997,18.907,271.378,195.637,1071.6198,148.46875,38.93,185.928
54998,18.905,271.518,195.637,1071.6198,148.513,38.86,185.952
54999,18.901,272.027,195.637,1071.6198,148.49675,38.81,185.952
55000,18.905,272.243,195.637,1071.6198,148.46725,38.74,185.952
55001,18.901,271.94,195.637,1071.6198,148.498,38.67,185.952
55002,18.903,272.2,195.637,1071.6198,148.45525,38.59,184.626
55003,18.903,272.038,195.637,1071.6198,148.513,38.53,183.564
55004,18.903,271.356,195.637,1071.6198,148.4525,38.47,183.588
55005,18.903,271.8,195.637,1071.6198,148.5115,38.38,183.564
55006,18.903,272.428,195.637,1071.6198,148.513,38.26,183.564
55007,18.903,272.925,195.637,1071.6198,148.5115,38.22,183.588
55008,18.905,273.434,195.637,1071.6198,148.52925,38.1,183.588
55009,18.901,274.582,195.637,1071.6198,148.55575,38.03,183.588
55010,18.905,275.393,195.637,1071.6198,148.572,37.93,183.564
55011,18.903,276.368,195.637,1071.6198,148.572,37.87,183.564
55012,18.903,276.324,195.637,1071.6198,148.43625,37.81,182.448
55013,18.903,276.757,195.637,1071.6198,148.5545,37.72,181.77
55014,18.903,278.89,195.637,1071.6198,148.482,37.62,181.2
55015,18.903,280.373,195.637,1071.6198,148.46575,37.53,181.2
55016,18.905,280.427,195.637,1071.6198,148.51,37.47,181.2
55017,18.905,280.654,195.637,1071.6198,148.54225,37.43,181.2
55018,18.903,280.73,195.637,1071.6198,148.58675,37.34,181.2
55019,18.903,280.968,195.637,1071.6198,148.55575,37.27,181.2
55020,18.905,281.065,195.637,1071.6198,148.52625,37.21,181.176
55021,18.903,281.347,195.637,1071.6198,148.529,37.16,181.176
55022,18.903,281.899,195.637,1071.6198,148.58675,37.08,180.264
55023,18.905,282.224,195.637,1071.6198,148.57475,37.03,179.976
55024,18.903,282.711,195.637,1071.6198,148.498,36.97,179.976
55025,18.905,282.559,195.637,1071.6198,148.49825,36.93,180.006
55026,18.905,282.732,195.637,1071.6198,148.52775,36.88,179.976
55027,18.905,283.371,195.637,1071.6198,148.49675,36.83,179.976
55028,18.903,283.458,195.637,1071.6198,148.5425,36.8,179.976
55029,18.903,282.667,195.637,1071.6198,148.52775,36.76,179.976
55030,18.905,283.057,195.637,1071.6198,148.52625,36.74,179.976
55031,18.903,283.393,195.637,1071.6198,148.5705,36.72,179.976
55032,18.905,283.252,195.637,1071.6198,148.5705,36.72,178.782
55033,18.903,282.516,195.637,1071.6198,148.541,36.72,178.782
55034,18.905,282.44,195.637,1071.6198,148.51025,36.72,178.758
55035,18.903,283.544,195.637,1071.6198,148.52775,36.76,178.782
55036,18.903,283.425,195.637,1071.6198,148.52775,36.76,178.758
55037,18.903,283.501,195.637,1071.6198,148.53975,36.8,178.782
55038,18.907,283.912,195.637,1071.6198,148.5115,36.81,178.782
55039,18.901,284.529,195.637,1071.6198,148.4805,36.87,178.782
55040,18.901,285.622,195.637,1071.6198,148.513,36.91,178.758
55041,18.901,284.897,195.637,1071.6198,148.52775,36.95,178.758
55042,18.903,284.637,195.637,1071.6198,148.541,37.01,178.782
55043,18.903,286.348,195.637,1071.6198,148.54525,37.06,178.758
55044,18.905,287.138,195.637,1071.6198,148.4995,37.12,178.782
55045,18.901,288.339,195.637,1071.6198,148.51425,37.18,178.758
55046,18.903,289.324,195.637,1071.6198,148.4835,37.3,178.758
55047,18.905,290.125,195.637,1071.6198,148.5305,37.35,178.758
55048,18.895,290.223,195.637,1071.6198,148.5705,37.45,178.782
55049,18.905,290.818,195.637,1071.6198,148.45525,37.56,178.782
55050,18.905,291.576,195.637,1071.6198,148.52775,37.63,178.758
55051,18.903,292.117,195.637,1071.6198,148.5425,37.71,178.758
55052,18.905,292.258,195.637,1071.6198,148.529,37.81,178.782
55053,18.903,293.286,195.637,1071.6198,148.5425,37.89,181.176
55054,18.897,293.492,195.637,1071.6198,148.5735,38,181.176
55055,18.905,294.044,195.637,1071.6198,148.5735,38.1,181.2
